;tweetid;stance;senti;target;moral;toxic;act;vad
995;592578496343343104;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];toxic;que;[0.2577777777777778, 0.25488888888888883, 0.2281111111111111]
996;592579126076149761;NONE;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.181, 0.18775000000000003, 0.21305000000000002]
997;592582524078927872;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.35925, 0.29233333333333333, 0.3545833333333333]
998;592589950975090688;FAVOR;POSITIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];toxic;sug;[0.15609090909090909, 0.13081818181818183, 0.15881818181818183]
999;592593036049190912;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 1, 0, 0, 1];toxic;exp;[0.16636363636363638, 0.16354545454545455, 0.17327272727272727]
1000;592594081433321474;NONE;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;sta;[0.47500000000000003, 0.31412500000000004, 0.42924999999999996]
1001;592594960521629697;NONE;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.338, 0.3119090909090909, 0.35254545454545455]
1002;592595400982429696;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];toxic;sta;[0.31230769230769234, 0.35307692307692307, 0.3689999999999999]
1003;592602029891133440;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.253625, 0.24893749999999998, 0.25618750000000007]
1004;592606119664734208;NONE;POSITIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.21285714285714286, 0.14514285714285716, 0.14757142857142855]
1005;592612732807081984;FAVOR;POSITIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.29072222222222227, 0.1643888888888889, 0.20694444444444446]
1006;592620506379091968;NONE;NEGATIVE;Feminist Movement;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0];toxic;oth;[0.31966666666666665, 0.2458888888888889, 0.2827777777777778]
1007;592624253977014274;NONE;POSITIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sug;[0.47773333333333334, 0.2912666666666667, 0.424]
1008;592624905394487296;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];toxic;oth;[0.15683333333333335, 0.16074999999999998, 0.14525]
1009;592628558729760769;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.2721111111111111, 0.18377777777777776, 0.19166666666666668]
1010;592637234299404288;NONE;NEGATIVE;Feminist Movement;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.22962500000000002, 0.26075, 0.22425]
1011;592641049727770624;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.25608333333333333, 0.21908333333333332, 0.22741666666666668]
1012;592660021118410753;NONE;POSITIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.2517142857142857, 0.16871428571428573, 0.216]
1013;592662629216292867;AGAINST;NEGATIVE;Feminist Movement;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.37199999999999994, 0.24445454545454545, 0.34245454545454546]
1014;592664903359561728;FAVOR;POSITIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.3775833333333333, 0.244, 0.33558333333333334]
1015;592670553368035328;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.3245, 0.20966666666666667, 0.2798333333333333]
1016;592670576860385283;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 1, 0, 0, 1];toxic;sta;[0.19390909090909092, 0.14036363636363636, 0.16554545454545455]
1017;592685755933294592;FAVOR;NEITHER;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;oth;[0.17183333333333337, 0.164, 0.11333333333333333]
1018;592686360336736256;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.28358333333333335, 0.331, 0.30083333333333334]
1019;592688604780077056;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.42599999999999993, 0.32762500000000006, 0.36643749999999997]
1020;592691737224683521;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.31141176470588233, 0.2504117647058824, 0.27788235294117647]
1021;592693866572185601;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.2922857142857143, 0.23907142857142857, 0.29964285714285716]
1022;592701048688648193;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];toxic;que;[0.293, 0.29054545454545455, 0.28763636363636363]
1023;592706764258332672;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];toxic;que;[0.273, 0.17940000000000003, 0.1811]
1024;592707637705383937;NONE;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3173333333333333, 0.31839999999999996, 0.3176]
1025;592708507947925506;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 1, 1, 0, 0, 0];toxic;oth;[0.24775, 0.30543750000000003, 0.32187499999999997]
1026;592710411344080896;FAVOR;NEGATIVE;Feminist Movement;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.20046153846153844, 0.2648461538461539, 0.2501538461538461]
1027;592715073363247104;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.3078181818181818, 0.2907272727272727, 0.3186363636363636]
1028;592718115521306625;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.226875, 0.21187499999999998, 0.28024999999999994]
1029;592718126862757889;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.26135714285714284, 0.3763571428571429, 0.3251428571428571]
1030;592726476052652036;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.42771428571428566, 0.32557142857142857, 0.35642857142857143]
1031;592726475943616513;NONE;NEITHER;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;sta;[0.29015384615384615, 0.21169230769230765, 0.19776923076923078]
1032;592733241339154432;FAVOR;POSITIVE;Feminist Movement;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.4708888888888889, 0.29411111111111116, 0.39844444444444443]
1033;592736616206172160;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.2746923076923077, 0.22484615384615386, 0.2606153846153846]
1034;592737379124903936;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 1, 1, 0, 0, 0];toxic;exp;[0.29892307692307696, 0.2761538461538461, 0.3165384615384615]
1035;592747076364144641;FAVOR;POSITIVE;Feminist Movement;[0, 0, 0, 1, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.2564444444444444, 0.18033333333333332, 0.2556666666666667]
1036;592748215390367747;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;que;[0.24692857142857141, 0.5692142857142856, 0.3959285714285715]
1037;592752825450549249;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];toxic;sta;[0.2642307692307692, 0.37638461538461543, 0.3345384615384615]
1038;592758398334140416;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.31764285714285717, 0.22864285714285715, 0.2520714285714286]
1039;592759601684156419;AGAINST;NEGATIVE;Feminist Movement;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.4367499999999999, 0.24466666666666667, 0.3838333333333334]
1040;592764391579324417;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.31769230769230766, 0.23238461538461538, 0.26130769230769235]
1041;592765422577004544;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.34099999999999997, 0.27376923076923076, 0.30815384615384617]
1042;592777574981509121;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.22326666666666664, 0.16373333333333334, 0.1774]
1043;592780220341563393;NONE;NEGATIVE;Feminist Movement;[0, 1, 1, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3472, 0.24169999999999997, 0.28290000000000004]
1044;592791524171186176;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.28555555555555556, 0.3345555555555555, 0.27788888888888885]
1045;592791937058471937;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.31449999999999995, 0.22735714285714284, 0.24064285714285713]
1046;592794332731674624;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;sta;[0.24863636363636366, 0.16490909090909092, 0.2167272727272727]
1047;592795114856144896;NONE;NEITHER;Feminist Movement;[0, 0, 0, 0, 1, 0, 1, 0, 1, 0];non_toxic;sta;[0.43985714285714284, 0.2857142857142857, 0.37035714285714283]
1048;592796389232476160;NONE;POSITIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.331, 0.3805714285714286, 0.2967142857142857]
1049;592803163343839232;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;que;[0.4125384615384616, 0.27923076923076917, 0.31107692307692303]
1050;592808895942414336;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];toxic;exp;[0.28014285714285714, 0.24657142857142858, 0.27185714285714285]
1051;592810439807016960;NONE;NEGATIVE;Feminist Movement;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.4208333333333334, 0.23491666666666666, 0.36125]
1052;592814449267990528;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];toxic;sta;[0.31128571428571433, 0.30342857142857144, 0.36407142857142866]
1053;592818548579393536;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];toxic;oth;[0.22781818181818184, 0.20199999999999999, 0.23845454545454547]
1054;592821114168090624;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.246, 0.2990833333333333, 0.29675]
1055;592825280454070273;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.26993333333333336, 0.29673333333333335, 0.2922]
1056;592827591976947713;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.48427272727272735, 0.27554545454545454, 0.43890909090909086]
1057;592827811758497794;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;oth;[0.22211111111111112, 0.2671111111111111, 0.23811111111111108]
1058;592833687227600897;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.24981818181818183, 0.2083636363636364, 0.23345454545454547]
1059;592837263412875265;FAVOR;POSITIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.4839230769230769, 0.2736923076923077, 0.41500000000000004]
1060;592839970483740674;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.2191, 0.2973, 0.29500000000000004]
1061;592842077026840576;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.157, 0.2124166666666667, 0.16616666666666666]
1062;592857384839708674;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.2599285714285714, 0.2727857142857143, 0.2797142857142857]
1063;592866525784190976;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0, 0, 0]
1064;592870297927286786;NONE;POSITIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.38, 0.2895, 0.3589]
1065;592873999396384768;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.14300000000000002, 0.20187499999999997, 0.1915625]
1066;592874124298555392;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];toxic;sta;[0.1020909090909091, 0.10481818181818182, 0.14272727272727273]
1067;592884688966025217;NONE;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.24511764705882352, 0.3258235294117647, 0.29805882352941176]
1068;592891086915371008;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.23669230769230773, 0.35307692307692307, 0.32176923076923075]
1069;592898722654224384;NONE;NEITHER;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.1366, 0.0666, 0.1236]
1070;592899956756840448;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.27349999999999997, 0.134375, 0.207]
1071;592909023177023489;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.21478571428571427, 0.26671428571428574, 0.20635714285714285]
1072;592923352177582080;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.20350000000000001, 0.30916666666666665, 0.22783333333333333]
1073;592932392454725632;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.3457, 0.26630000000000004, 0.3397]
1074;592934328641916928;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];toxic;sta;[0.3893, 0.248, 0.2914]
1075;592935473632419840;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.36, 0.3286, 0.3534]
1076;592939966159720448;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.3227142857142857, 0.24285714285714285, 0.31]
1077;592940512178544640;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.10009090909090909, 0.23163636363636364, 0.18136363636363637]
1078;592945245379145728;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.25670000000000004, 0.29569999999999996, 0.3178]
1079;592945473649975296;FAVOR;POSITIVE;Feminist Movement;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.7301333333333332, 0.49013333333333337, 0.5406666666666666]
1080;592946574352883712;FAVOR;NEITHER;Feminist Movement;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.384, 0.31662500000000005, 0.29575]
1081;592955236869906432;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];toxic;sta;[0.08681818181818181, 0.1789090909090909, 0.15445454545454546]
1082;592972969699364864;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.30023529411764704, 0.309235294117647, 0.299]
1083;592981643922550784;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.07721428571428571, 0.275, 0.19285714285714287]
1084;592993165474271233;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];toxic;exp;[0.1001, 0.3469, 0.1849]
1085;592994701076213760;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.36716666666666664, 0.27299999999999996, 0.3055833333333333]
1086;592995596832673792;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.32761538461538464, 0.18923076923076923, 0.23900000000000002]
1087;593004146527064064;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];toxic;sta;[0.17200000000000001, 0.17333333333333334, 0.18658333333333332]
1088;593017722130292736;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.19364285714285717, 0.18542857142857144, 0.20500000000000002]
1089;593027336854994944;FAVOR;POSITIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.36680000000000007, 0.19080000000000003, 0.32519999999999993]
1090;593027602203422720;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.13936363636363636, 0.14436363636363636, 0.1608181818181818]
1091;593027776824881152;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;que;[0.2383, 0.20139999999999997, 0.278]
1092;593028177972330497;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.25688888888888894, 0.33888888888888885, 0.27811111111111114]
1093;593028277914173441;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.3628666666666667, 0.2552666666666667, 0.32053333333333334]
1094;593028387259731968;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.26692307692307693, 0.3358461538461539, 0.29930769230769233]
1095;593028873710915584;FAVOR;POSITIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];non_toxic;sta;[0.4029166666666666, 0.45825, 0.426]
1096;593031726240239616;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.25523076923076926, 0.21630769230769234, 0.21815384615384614]
1097;593038252954808320;FAVOR;NEITHER;Feminist Movement;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.4194444444444444, 0.25077777777777777, 0.38988888888888884]
1098;593040464116330496;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3731818181818181, 0.21909090909090911, 0.33781818181818185]
1099;593040819801690114;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.631375, 0.313625, 0.55275]
1100;593041899709136896;NONE;NEITHER;Feminist Movement;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.4963750000000001, 0.359, 0.496625]
1101;593042106861641728;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];toxic;oth;[0.31942857142857145, 0.2965714285714286, 0.29085714285714287]
1102;593046168751452160;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.22690000000000002, 0.32220000000000004, 0.2947]
1103;593054572228321282;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.3191428571428571, 0.26307142857142857, 0.26507142857142857]
1104;593056500462956546;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.29510000000000003, 0.22490000000000002, 0.266]
1105;593065357943902210;NONE;POSITIVE;Feminist Movement;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.21125, 0.113, 0.175625]
1106;593066752482902016;AGAINST;POSITIVE;Feminist Movement;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.22914285714285715, 0.2057857142857143, 0.22135714285714286]
1107;593076797706670080;NONE;NEITHER;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;oth;[0.30377777777777776, 0.1648888888888889, 0.19577777777777775]
1108;593081703276650499;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3288888888888889, 0.17366666666666666, 0.28988888888888886]
1109;593084627083993088;NONE;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;sta;[0.24955000000000002, 0.33654999999999996, 0.3119]
1110;593085168304398336;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.3632857142857143, 0.414, 0.3995714285714286]
1111;593089887827529729;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.21515384615384617, 0.20423076923076922, 0.22215384615384615]
1112;593096339627614211;NONE;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.42383333333333334, 0.34224999999999994, 0.3936666666666666]
1113;593099625868951552;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];non_toxic;sta;[0.3448, 0.2405, 0.2899]
1114;593102678512762880;NONE;NEITHER;Feminist Movement;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;oth;[0.20335714285714285, 0.15557142857142855, 0.19835714285714287]
1115;593118928764731392;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.266, 0.24281818181818185, 0.24627272727272723]
1116;593129653155602432;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.14216666666666666, 0.21833333333333335, 0.21025000000000002]
1117;593134070336368641;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3821333333333333, 0.24606666666666666, 0.335]
1118;593135451520786432;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.22185714285714284, 0.07271428571428572, 0.13285714285714284]
1119;593146110102806528;FAVOR;NEGATIVE;Feminist Movement;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.439, 0.21685714285714286, 0.38499999999999995]
1120;593154742257233920;FAVOR;POSITIVE;Feminist Movement;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.5380909090909091, 0.32463636363636367, 0.40099999999999997]
1121;593156122921533440;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.23999999999999996, 0.1529090909090909, 0.18490909090909088]
1122;593163898913628160;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sug;[0.35500000000000004, 0.2385384615384615, 0.29323076923076924]
1123;593164491078041600;NONE;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.24047058823529413, 0.19952941176470584, 0.2495294117647059]
1124;593167563250610176;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.3949090909090909, 0.16618181818181818, 0.2677272727272727]
1125;593168117729136640;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.29841666666666666, 0.18516666666666667, 0.2608333333333333]
1126;593192620605726721;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;oth;[0.32549999999999996, 0.33391666666666664, 0.3144166666666666]
1127;593199389432250369;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.45, 0.29354545454545455, 0.3954545454545455]
1128;593200102946304000;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.28475, 0.2586875, 0.2546875]
1129;593206528297062400;FAVOR;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];toxic;exp;[0.44818749999999996, 0.30181250000000004, 0.37356249999999996]
1130;593208489855553537;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.3345, 0.2327, 0.2324]
1131;593214862777577473;FAVOR;NEITHER;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5519999999999999, 0.4061428571428571, 0.5875714285714285]
1132;593229964851486720;AGAINST;NEGATIVE;Feminist Movement;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];toxic;sug;[0.14306666666666665, 0.30239999999999995, 0.22]
1133;593237488656867329;NONE;POSITIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;oth;[0.2684615384615385, 0.27507692307692305, 0.2956923076923077]
1134;593243123272253441;AGAINST;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.17327272727272727, 0.2079090909090909, 0.18327272727272728]
1135;593245538226610176;FAVOR;POSITIVE;Feminist Movement;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.56325, 0.33949999999999997, 0.5068333333333332]
1136;593247235833503744;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.24818181818181817, 0.16309090909090912, 0.16463636363636366]
1137;593258898875936768;FAVOR;NEGATIVE;Feminist Movement;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.3138571428571429, 0.29992857142857143, 0.29085714285714287]
